,Random_ID,STUDENT_UNITS,FINAL_GRADE,GRADE_QUALITY_POINTS
21789,G08CD1HR,2.0,A,4.0
21790,A8ZI15OP,3.0,B,3.0
21791,A8ZI15OP,3.0,A,4.0
21792,A8ZI15OP,1.0,B+,3.3
21793,A8ZI15OP,3.0,B+,3.3
21794,A8ZI15OP,4.0,B,3.0
21795,6RGIQEBT,3.0,C,2.0
21796,6RGIQEBT,3.0,A,4.0
21797,6RGIQEBT,3.0,A,4.0
21798,6RGIQEBT,3.0,D+,1.3
21799,F19QRHRP,3.0,C,2.0
21800,F19QRHRP,5.0,F,0.0
21801,F19QRHRP,3.0,C,2.0
21802,ISN8G5S8,3.0,F,0.0
21803,ISN8G5S8,3.0,C,2.0
21804,ISN8G5S8,3.0,B,3.0
21805,0ECRS9IR,3.0,A,4.0
21806,0ECRS9IR,3.0,A,4.0
21807,0ECRS9IR,3.0,A,4.0
21808,0ECRS9IR,5.0,A,4.0
21809,0ECRS9IR,3.0,A,4.0
21810,H9N3M0V8,3.0,A,4.0
21811,H9N3M0V8,3.0,A,4.0
21812,H9N3M0V8,3.0,A,4.0
21813,LQU2XD1T,3.0,A,4.0
21814,LQU2XD1T,3.0,C,2.0
21815,LQU2XD1T,4.0,A-,3.7
21816,LQU2XD1T,4.0,A,4.0
21817,LTKSRJA0,6.0,P,0.0
21818,LTKSRJA0,3.0,A-,3.7
21819,LTKSRJA0,3.0,C,2.0
21820,LTKSRJA0,1.0,C,2.0
21821,AXPFYUNM,3.0,A-,3.7
21822,Y4G3K5TO,1.0,NP,0.0
21823,Y4G3K5TO,3.0,P,0.0
21824,Y4G3K5TO,3.0,P,0.0
21825,NSHYQCDL,3.0,W,0.0
21826,NSHYQCDL,3.0,D-,0.7
21827,NSHYQCDL,3.0,W,0.0
21828,S70AYI8O,3.0,C,2.0
21829,S70AYI8O,5.0,A,4.0
21830,S70AYI8O,4.0,B,3.0
21831,4IEKV8HA,3.0,A-,3.7
21832,4IEKV8HA,3.0,C+,2.3
21833,4IEKV8HA,3.0,A-,3.7
21834,4IEKV8HA,1.0,P,0.0
21835,ZGK8OI1V,3.0,F,0.0
21836,ZGK8OI1V,3.0,D,1.0
21837,19QQBGJ8,3.0,B-,2.7
21838,19QQBGJ8,3.0,B-,2.7
21839,19QQBGJ8,3.0,A,4.0
21840,19QQBGJ8,3.0,B,3.0
21841,DXA5CUGQ,5.0,F,0.0
21842,8EN606AB,3.0,F,0.0
21843,8EN606AB,3.0,F,0.0
21844,8EN606AB,3.0,D+,1.3
21845,8EN606AB,3.0,F,0.0
21846,FOJIRRKC,3.0,F,0.0
21847,F9BETHEM,3.0,B+,3.3
21848,F9BETHEM,4.0,A,4.0
21849,F9BETHEM,3.0,B,3.0
21850,F9BETHEM,2.0,P#,0.0
21851,Z6XCYY01,3.0,W,0.0
21852,Z6XCYY01,3.0,A-,3.7
21853,Z6XCYY01,1.0,A,4.0
21854,Z6XCYY01,5.0,B-,2.7
21855,JY08J3R2,3.0,C,2.0
21856,JY08J3R2,3.0,C+,2.3
21857,JY08J3R2,2.0,P#,0.0
21858,JY08J3R2,4.0,B,3.0
21859,GCHX2TB7,4.0,B-,2.7
21860,GCHX2TB7,2.5,A,4.0
21861,GCHX2TB7,3.0,A,4.0
21862,GCHX2TB7,3.0,F,0.0
21863,GCHX2TB7,3.0,D,1.0
21864,GCHX2TB7,1.5,A,4.0
21865,1RV768DB,3.0,A,4.0
21866,RO8AUZDC,4.0,B+,3.3
21867,RO8AUZDC,3.0,C,2.0
21868,RO8AUZDC,3.0,B+,3.3
21869,RO8AUZDC,1.0,A,4.0
21870,RO8AUZDC,3.0,A,4.0
21871,IQU9ZW9U,3.0,A,4.0
21872,IQU9ZW9U,3.0,A-,3.7
21873,IQU9ZW9U,3.0,B+,3.3
21874,IQU9ZW9U,3.0,A,4.0
21875,HQT8APCB,3.0,C,2.0
21876,HQT8APCB,3.0,D-,0.7
21877,KD8NGMJ1,5.0,A,4.0
21878,KD8NGMJ1,2.0,P#,0.0
21879,KD8NGMJ1,4.0,B-,2.7
21880,KD8NGMJ1,3.0,B,3.0
21881,G9H497BF,3.0,A,4.0
21882,G9H497BF,3.0,F,0.0
21883,G9H497BF,5.0,F,0.0
21884,F9QVBH2O,3.0,W,0.0
21885,F9QVBH2O,3.0,W,0.0
21886,F9QVBH2O,3.0,F,0.0
21887,F9QVBH2O,3.0,F,0.0
21888,H4QJMY8H,4.0,D,1.0
21889,H4QJMY8H,3.0,W,0.0
21890,H4QJMY8H,5.0,D,1.0
21891,691I77LG,0.5,A,4.0
21892,691I77LG,3.0,D,1.0
21893,691I77LG,3.0,C,2.0
21894,691I77LG,3.0,C,2.0
21895,691I77LG,3.0,A,4.0
21896,R5HHE2NR,4.0,A,4.0
21897,R5HHE2NR,3.0,A-,3.7
21898,R5HHE2NR,4.0,A,4.0
21899,R5HHE2NR,5.0,C+,2.3
21900,Y6KVWEIV,5.0,B,3.0
21901,Y6KVWEIV,3.0,C+,2.3
21902,Y6KVWEIV,3.0,B,3.0
21903,Y6KVWEIV,3.0,A-,3.7
21904,Y6KVWEIV,3.0,B,3.0
21905,WLPBR1L2,5.0,W,0.0
21906,WLPBR1L2,4.0,F,0.0
21907,WLPBR1L2,3.0,F,0.0
21908,WLPBR1L2,2.0,NP#,0.0
21909,LG8ZWSCF,3.0,NP,0.0
21910,DLWUBFMT,3.0,W,0.0
21911,DLWUBFMT,4.0,W,0.0
21912,DLWUBFMT,5.0,W,0.0
21913,DLWUBFMT,2.0,W,0.0
21914,O02ECZ8S,3.0,B+,3.3
21915,O02ECZ8S,3.0,A,4.0
21916,O02ECZ8S,2.0,P#,0.0
21917,O02ECZ8S,4.0,A-,3.7
21918,O02ECZ8S,4.0,A,4.0
21919,OCESDTG2,3.0,A,4.0
21920,EVXO9FCC,1.0,A,4.0
21921,EVXO9FCC,2.0,A,4.0
21922,EVXO9FCC,3.0,A,4.0
21923,EVXO9FCC,1.0,A,4.0
21924,EVXO9FCC,3.0,A,4.0
21925,R8W9I18G,3.0,A,4.0
21926,R8W9I18G,5.0,ID,0.0
21927,R8W9I18G,5.0,A,4.0
21928,H28X34VU,3.0,A-,3.7
21929,H28X34VU,1.0,B,3.0
21930,H28X34VU,3.0,A,4.0
21931,H28X34VU,3.0,A,4.0
21932,H28X34VU,3.0,A-,3.7
21933,XBKMHIZ4,9.5,C,2.0
21934,XC95TF4R,2.0,A,4.0
21935,XC95TF4R,4.0,B+,3.3
21936,XC95TF4R,4.0,W,0.0
21937,9U030F0W,4.0,A,4.0
21938,9U030F0W,3.0,B,3.0
21939,9U030F0W,3.0,W,0.0
21940,9U030F0W,3.0,B,3.0
21941,9NNEUSFW,3.0,C,2.0
21942,9NNEUSFW,3.0,B-,2.7
21943,9NNEUSFW,3.0,C+,2.3
21944,9NNEUSFW,1.0,B,3.0
21945,RO7ZTIWX,3.0,A,4.0
21946,EPBWE6RW,3.0,A,4.0
21947,EPBWE6RW,3.0,A-,3.7
21948,EPBWE6RW,3.0,A,4.0
21949,EPBWE6RW,4.0,A,4.0
21950,EPBWE6RW,3.0,A,4.0
21951,SMAS7QNQ,3.0,P#,0.0
21952,40Y3YHAX,3.0,A,4.0
21953,40Y3YHAX,3.0,A,4.0
21954,40Y3YHAX,3.0,A,4.0
21955,40Y3YHAX,3.0,C+,2.3
21956,3C5UKON0,3.0,B,3.0
21957,3C5UKON0,2.0,A-,3.7
21958,GFRHJO6T,3.0,A-,3.7
21959,GFRHJO6T,3.0,A-,3.7
21960,GFRHJO6T,3.0,A,4.0
21961,GFRHJO6T,3.0,A-,3.7
21962,GFRHJO6T,3.0,A,4.0
21963,GFRHJO6T,1.5,A,4.0
21964,GFRHJO6T,2.0,A,4.0
21965,N8LQ7CPJ,3.0,A,4.0
21966,UFUD9WB5,3.0,A,4.0
21967,UFUD9WB5,4.0,A,4.0
21968,UFUD9WB5,3.0,A,4.0
21969,1OF3C102,6.0,A,4.0
21970,1OF3C102,3.0,A-,3.7
21971,1OF3C102,3.0,B+,3.3
21972,1OF3C102,4.0,A-,3.7
21973,1OF3C102,3.0,A,4.0
21974,OZV2QM2P,3.0,A,4.0
21975,OZV2QM2P,3.0,C+,2.3
21976,JXHHCMJV,3.0,B+,3.3
21977,JXHHCMJV,3.0,A,4.0
21978,JXHHCMJV,3.0,C,2.0
21979,JXHHCMJV,3.0,A,4.0
21980,JXHHCMJV,1.0,A,4.0
21981,JL6MCRZL,3.0,B+,3.3
21982,JL6MCRZL,3.0,W,0.0
21983,AATEZNFB,3.0,F,0.0
21984,AATEZNFB,4.0,C,2.0
21985,G0QA185J,3.0,A,4.0
21986,G0QA185J,5.0,B-,2.7
21987,5DFSECG6,4.0,C,2.0
21988,5DFSECG6,1.0,A,4.0
21989,5DFSECG6,1.0,A,4.0
21990,5DFSECG6,3.0,A,4.0
21991,5DFSECG6,3.0,C,2.0
21992,5DFSECG6,3.0,A,4.0
21993,5DFSECG6,3.0,C+,2.3
21994,VR6DPKFD,1.0,B,3.0
21995,VR6DPKFD,3.0,C+,2.3
21996,VR6DPKFD,3.0,B,3.0
21997,VR6DPKFD,3.0,B,3.0
21998,VW1YPCTS,3.0,F,0.0
21999,VW1YPCTS,1.0,F,0.0
22000,VW1YPCTS,3.0,A-,3.7
22001,VW1YPCTS,3.0,B-,2.7
22002,8MY9PMLG,4.0,A,4.0
22003,8MY9PMLG,3.0,A,4.0
22004,8MY9PMLG,4.0,A,4.0
22005,8MY9PMLG,3.0,A,4.0
22006,JXBA588P,3.0,F,0.0
22007,JXBA588P,5.0,F,0.0
22008,JXBA588P,1.0,B+,3.3
22009,J6TKBOS4,4.0,A,4.0
22010,J6TKBOS4,5.0,A,4.0
22011,J6TKBOS4,1.0,A,4.0
22012,J6TKBOS4,4.0,B,3.0
22013,J6TKBOS4,4.0,A,4.0
22014,C4B2Q2GY,1.0,D,1.0
22015,C4B2Q2GY,15.0,C,2.0
22016,PVHHHBDR,1.0,A,4.0
22017,PVHHHBDR,3.0,A,4.0
22018,PVHHHBDR,3.0,A-,3.7
22019,EP3AZL6Z,3.0,W,0.0
22020,EP3AZL6Z,6.0,C,2.0
22021,EP3AZL6Z,6.0,A,4.0
22022,EP3AZL6Z,3.0,W,0.0
22023,X7904P2P,3.0,A,4.0
22024,X7904P2P,3.0,W,0.0
22025,CD40LN72,3.0,W,0.0
22026,E3HZ3VH1,3.0,B,3.0
22027,E3HZ3VH1,4.0,A,4.0
22028,E3HZ3VH1,3.0,A,4.0
22029,E3HZ3VH1,3.0,A,4.0
22030,E3HZ3VH1,3.0,B,3.0
22031,AM1WO1F8,3.0,F,0.0
22032,AM1WO1F8,3.0,B-,2.7
22033,AM1WO1F8,3.0,W,0.0
22034,AM1WO1F8,1.0,C,2.0
22035,HESHME2O,3.0,A,4.0
22036,HESHME2O,3.0,F,0.0
22037,HESHME2O,3.0,A,4.0
22038,HESHME2O,3.0,D-,0.7
22039,WTEZJF86,3.0,A-,3.7
22040,WTEZJF86,4.0,C,2.0
22041,WTEZJF86,3.0,A,4.0
22042,HYEL347N,3.0,A,4.0
22043,7P1K9736,2.0,A,4.0
22044,7P1K9736,1.0,A,4.0
22045,7P1K9736,3.0,A,4.0
22046,7P1K9736,3.0,A,4.0
22047,7P1K9736,3.0,B-,2.7
22048,7P1K9736,1.0,A,4.0
22049,QF3A4FOF,3.0,A,4.0
22050,EOXE214D,3.0,C,2.0
22051,EOXE214D,1.0,A,4.0
22052,EOXE214D,1.0,A,4.0
22053,EOXE214D,4.0,W,0.0
22054,EOXE214D,3.0,B+,3.3
22055,YW2X8M88,5.0,W,0.0
22056,YW2X8M88,3.0,B-,2.7
22057,YW2X8M88,3.0,F,0.0
22058,YW2X8M88,3.0,F,0.0
22059,YW2X8M88,3.0,A,4.0
22060,USIF0G0C,3.0,F,0.0
22061,USIF0G0C,3.0,B+,3.3
22062,USIF0G0C,3.0,A,4.0
22063,USIF0G0C,3.0,A,4.0
22064,USIF0G0C,4.0,A-,3.7
22065,K0HXF1J4,3.0,A,4.0
22066,K0HXF1J4,1.0,A,4.0
22067,K0HXF1J4,3.0,A-,3.7
22068,K0HXF1J4,5.0,B-,2.7
22069,K0HXF1J4,3.0,B-,2.7
22070,CPEMWQ41,1.0,A,4.0
22071,CHEV2F0K,4.0,C,2.0
22072,CHEV2F0K,3.0,A,4.0
22073,CHEV2F0K,4.0,D,1.0
22074,CHEV2F0K,3.0,C+,2.3
22075,8QOA4MRO,4.0,W,0.0
22076,8QOA4MRO,3.0,C,2.0
22077,8QOA4MRO,5.0,F,0.0
22078,8QOA4MRO,3.0,B,3.0
22079,8QOA4MRO,3.0,C+,2.3
22080,MTF0EFLO,3.0,W,0.0
22081,MTF0EFLO,3.0,A-,3.7
22082,MTF0EFLO,3.0,B,3.0
22083,MTF0EFLO,3.0,D,1.0
22084,KNNIKLHY,3.0,W,0.0
22085,KNNIKLHY,3.0,C,2.0
22086,R9NKG5SM,3.0,A,4.0
22087,R9NKG5SM,3.0,A-,3.7
22088,R9NKG5SM,3.0,A-,3.7
22089,R9NKG5SM,3.0,A,4.0
22090,R9NKG5SM,3.0,B,3.0
22091,GIFMAQWV,3.0,W,0.0
22092,GIFMAQWV,3.0,W,0.0
22093,GIFMAQWV,3.0,C,2.0
22094,GIFMAQWV,3.0,B+,3.3
22095,0ND7P31S,3.0,A-,3.7
22096,0ND7P31S,3.0,W,0.0
22097,0ND7P31S,3.0,A,4.0
22098,KWE4CZGE,3.0,A,4.0
22099,KWE4CZGE,3.0,A,4.0
22100,KWE4CZGE,3.0,A,4.0
22101,KWE4CZGE,3.0,A,4.0
22102,KWE4CZGE,3.0,C,2.0
22103,6YKYBDWT,5.0,B+,3.3
22104,6YKYBDWT,5.0,W,0.0
22105,6YKYBDWT,3.0,A,4.0
22106,5M1828RX,5.0,A,4.0
22107,5M1828RX,5.0,W,0.0
22108,5M1828RX,5.0,A,4.0
22109,UOGXK1SR,5.0,D-#,0.7
22110,UOGXK1SR,3.0,W,0.0
22111,0WSTCZ0I,3.0,IC,0.0
22112,0WSTCZ0I,3.0,B+,3.3
22113,0WSTCZ0I,3.0,A-,3.7
22114,0WSTCZ0I,4.0,C+,2.3
22115,0WSTCZ0I,3.0,A-,3.7
22116,HSZI514Q,1.0,A,4.0
22117,HSZI514Q,3.0,A,4.0
22118,HSZI514Q,1.0,A,4.0
22119,HSZI514Q,3.0,IF,0.0
22120,HSZI514Q,1.5,A,4.0
22121,HSZI514Q,1.0,A,4.0
22122,HSZI514Q,1.0,A,4.0
22123,HSZI514Q,1.0,A,4.0
22124,27DVSFOC,3.0,C+,2.3
22125,27DVSFOC,3.0,W,0.0
22126,27DVSFOC,3.0,B+,3.3
22127,27DVSFOC,3.0,B+,3.3
22128,X6G3XLFS,3.0,D,1.0
22129,X6G3XLFS,3.0,W,0.0
22130,X6G3XLFS,3.0,F,0.0
22131,X6G3XLFS,3.0,W,0.0
22132,YK8Q15LQ,3.0,W,0.0
22133,YK8Q15LQ,6.0,W,0.0
22134,YK8Q15LQ,5.0,W,0.0
22135,YK8Q15LQ,5.0,F,0.0
22136,GXI1ZCRW,2.0,P#,0.0
22137,GXI1ZCRW,3.0,A,4.0
22138,GXI1ZCRW,6.0,A,4.0
22139,GXI1ZCRW,5.0,A-,3.7
22140,O3TVCLCR,6.0,F,0.0
22141,O3TVCLCR,3.0,D,1.0
22142,O3TVCLCR,3.0,B+,3.3
22143,O3TVCLCR,4.0,B,3.0
22144,ETA88AM5,3.0,W,0.0
22145,ETA88AM5,3.0,W,0.0
22146,ETA88AM5,1.0,W,0.0
22147,ETA88AM5,2.0,W,0.0
22148,ETA88AM5,1.5,W,0.0
22149,ETA88AM5,3.0,W,0.0
22150,ETA88AM5,1.5,W,0.0
22151,ETA88AM5,3.0,W,0.0
22152,ETA88AM5,1.0,W,0.0
22153,X3C4983H,3.0,B,3.0
22154,X3C4983H,3.0,A,4.0
22155,X3C4983H,3.0,C,2.0
22156,X3C4983H,3.0,W,0.0
22157,X3C4983H,3.0,B,3.0
22158,X3C4983H,2.0,A,4.0
22159,VU4BOJ3C,3.0,B+,3.3
22160,VU4BOJ3C,2.0,P#,0.0
22161,VU4BOJ3C,4.0,B,3.0
22162,VU4BOJ3C,3.0,D,1.0
22163,JCFO1GVG,3.0,B,3.0
22164,JCFO1GVG,1.0,A,4.0
22165,JCFO1GVG,4.0,A,4.0
22166,JCFO1GVG,3.0,A,4.0
22167,JCFO1GVG,3.0,C,2.0
22168,F8F7TN1L,4.0,B-,2.7
22169,F8F7TN1L,3.0,A,4.0
22170,F8F7TN1L,3.0,B,3.0
22171,F8F7TN1L,5.0,C,2.0
22172,Z7YXVV7U,3.0,A,4.0
22173,Z7YXVV7U,4.0,B,3.0
22174,Z7YXVV7U,3.0,D,1.0
22175,Z7YXVV7U,3.0,C+,2.3
22176,8YZZQ1HE,3.0,C+,2.3
22177,8YZZQ1HE,3.0,B+,3.3
22178,8YZZQ1HE,3.0,B,3.0
22179,8YZZQ1HE,3.0,A,4.0
22180,4S9VC9S2,3.0,A-,3.7
22181,4S9VC9S2,3.0,C,2.0
22182,4S9VC9S2,3.0,F,0.0
22183,4S9VC9S2,3.0,B-,2.7
22184,2GN84IYN,2.0,P#,0.0
22185,2GN84IYN,4.0,C,2.0
22186,2GN84IYN,3.0,B-,2.7
22187,2GN84IYN,1.0,P,0.0
22188,2GN84IYN,3.0,B,3.0
22189,2GN84IYN,3.0,B,3.0
22190,XE4YPLOW,3.0,A,4.0
22191,XE4YPLOW,3.0,C+,2.3
22192,XE4YPLOW,3.0,A+,4.0
22193,XE4YPLOW,3.0,B,3.0
22194,XE4YPLOW,3.0,A,4.0
22195,W254V4S6,3.0,A,4.0
22196,W254V4S6,3.0,A,4.0
22197,W254V4S6,3.0,A,4.0
22198,W254V4S6,3.0,A,4.0
22199,W254V4S6,5.0,A,4.0
22200,86SSVRMR,3.0,A,4.0
22201,86SSVRMR,3.0,A,4.0
22202,A5Y2YS5M,3.0,B,3.0
22203,A5Y2YS5M,3.0,A,4.0
22204,A5Y2YS5M,3.0,A,4.0
22205,A5Y2YS5M,3.0,A,4.0
22206,7F0S9N1X,3.0,C,2.0
22207,7F0S9N1X,3.0,B,3.0
22208,7F0S9N1X,3.0,NP,0.0
22209,7F0S9N1X,0.5,P,0.0
22210,7F0S9N1X,2.0,C,2.0
22211,7F0S9N1X,3.0,C,2.0
22212,B2CQKJW2,2.0,W,0.0
22213,B2CQKJW2,5.0,W,0.0
22214,B2CQKJW2,4.0,W,0.0
22215,B2CQKJW2,3.0,NP,0.0
22216,COFKE6QI,3.0,F,0.0
22217,COFKE6QI,3.0,W,0.0
22218,COFKE6QI,3.0,D-,0.7
22219,8GIUD1BG,2.0,W,0.0
22220,8GIUD1BG,6.0,W,0.0
22221,8GIUD1BG,3.0,W,0.0
22222,8GIUD1BG,3.0,W,0.0
22223,SM33JPCS,3.0,W,0.0
22224,SM33JPCS,3.0,F,0.0
22225,SM33JPCS,3.0,B-,2.7
22226,SM33JPCS,3.0,F,0.0
22227,SM33JPCS,1.0,W,0.0
22228,SM33JPCS,3.0,F,0.0
22229,7ST7G95B,3.0,F,0.0
22230,7ST7G95B,1.0,A,4.0
22231,7ST7G95B,3.0,W,0.0
22232,7ST7G95B,1.5,NP,0.0
22233,7ST7G95B,3.0,D,1.0
22234,7ST7G95B,1.0,A,4.0
22235,48B06PJ3,3.0,A,4.0
22236,ZMU6UA7Z,3.0,F,0.0
22237,ZMU6UA7Z,3.0,F,0.0
22238,XIUQX87T,2.0,A,4.0
22239,WBOWOZ80,3.0,B,3.0
22240,WBOWOZ80,3.0,D,1.0
22241,WBOWOZ80,3.0,C+,2.3
22242,WBOWOZ80,3.0,D-,0.7
22243,BSOKHH7K,3.0,D-,0.7
22244,BSOKHH7K,3.0,W,0.0
22245,BSOKHH7K,5.0,W,0.0
22246,SBP02DK3,3.0,B+,3.3
22247,SBP02DK3,5.0,F,0.0
22248,SBP02DK3,2.0,NP#,0.0
22249,SBP02DK3,6.0,D,1.0
22250,8B7W4BHF,3.0,W,0.0
22251,8B7W4BHF,3.0,F,0.0
22252,8B7W4BHF,3.0,F,0.0
22253,WSQ88HXQ,4.0,F,0.0
22254,WSQ88HXQ,5.0,F,0.0
22255,WSQ88HXQ,2.0,NP#,0.0
22256,VH0YHLAT,3.0,C,2.0
22257,VH0YHLAT,3.0,B,3.0
22258,Q2AD0B32,3.0,A,4.0
22259,P3SA4CW4,3.0,C,2.0
22260,P3SA4CW4,3.0,F,0.0
22261,S7N262UJ,3.0,A,4.0
22262,S7N262UJ,3.0,B+,3.3
22263,S7N262UJ,3.0,A,4.0
22264,S7N262UJ,4.0,B,3.0
22265,ONCJAT39,1.0,A,4.0
22266,36GCQP7C,3.0,F,0.0
22267,36GCQP7C,3.0,F,0.0
22268,36GCQP7C,3.0,B,3.0
22269,36GCQP7C,5.0,W,0.0
22270,36GCQP7C,0.5,W,0.0
22271,I4G8LITX,1.0,A,4.0
22272,I4G8LITX,3.0,A,4.0
22273,I4G8LITX,5.0,A,4.0
22274,I4G8LITX,5.0,A,4.0
22275,I4G8LITX,5.0,A,4.0
22276,L3DYH2ES,3.0,B+,3.3
22277,L3DYH2ES,3.0,C,2.0
22278,L3DYH2ES,3.0,B+,3.3
22279,L3DYH2ES,3.0,B,3.0
22280,LEIRC8EN,3.0,A,4.0
22281,5HTJU7KM,6.5,P,0.0
22282,5HTJU7KM,3.0,B,3.0
22283,5HTJU7KM,2.5,A-,3.7
22284,5HTJU7KM,3.0,A,4.0
22285,JEC7P3NP,3.0,C+,2.3
22286,JEC7P3NP,3.0,C,2.0
22287,JEC7P3NP,3.0,B,3.0
22288,4B72D2Z6,3.0,A,4.0
22289,4B72D2Z6,3.0,A,4.0
22290,4B72D2Z6,3.0,A,4.0
22291,6UNFQDKZ,1.0,F,0.0
22292,6UNFQDKZ,1.0,W,0.0
22293,B5TWH391,3.0,C,2.0
22294,B5TWH391,5.0,D,1.0
22295,B5TWH391,3.0,W,0.0
22296,B5TWH391,3.0,C,2.0
22297,VSR8AF66,3.0,A,4.0
22298,VSR8AF66,3.0,A,4.0
22299,VSR8AF66,3.0,A,4.0
22300,VSR8AF66,3.0,A,4.0
22301,K6FWWT96,3.0,A,4.0
22302,K6FWWT96,3.0,A,4.0
22303,K6FWWT96,3.0,W,0.0
22304,2KWK5EPJ,3.0,B,3.0
22305,2KWK5EPJ,3.0,C+,2.3
22306,2KWK5EPJ,3.0,P,0.0
22307,2KWK5EPJ,3.0,A,4.0
22308,2KWK5EPJ,3.0,A-,3.7
22309,2KWK5EPJ,3.0,B,3.0
22310,VBVBU4I0,3.0,D,1.0
22311,QS9EAR8U,3.0,A,4.0
22312,QS9EAR8U,3.0,A,4.0
22313,QS9EAR8U,4.0,A,4.0
22314,QS9EAR8U,3.0,A,4.0
22315,QS9EAR8U,3.0,B+,3.3
22316,LNV31Z5Z,3.0,A,4.0
22317,LNV31Z5Z,3.0,A,4.0
22318,LNV31Z5Z,3.0,A,4.0
22319,LNV31Z5Z,3.0,A,4.0
22320,LNV31Z5Z,3.0,A,4.0
22321,T2BI7PC9,3.0,A,4.0
22322,T2BI7PC9,4.0,W,0.0
22323,T2BI7PC9,1.5,P,0.0
22324,T2BI7PC9,3.0,A,4.0
22325,NPCNTKKI,3.0,A,4.0
22326,NPCNTKKI,3.0,W,0.0
22327,CGU3EBSZ,4.0,F,0.0
22328,CGU3EBSZ,4.0,W,0.0
22329,CGU3EBSZ,1.0,P,0.0
22330,9BILCJWV,3.0,F,0.0
22331,9BILCJWV,3.0,F,0.0
22332,9BILCJWV,2.0,A,4.0
22333,9BILCJWV,3.0,F,0.0
22334,9BILCJWV,1.0,A,4.0
22335,MDU6GEBQ,3.0,F,0.0
22336,MDU6GEBQ,3.0,A,4.0
22337,MDU6GEBQ,4.0,F,0.0
22338,MDU6GEBQ,3.0,F,0.0
22339,LS7375QU,3.0,B+,3.3
22340,LS7375QU,3.0,A,4.0
22341,LS7375QU,1.5,C+,2.3
22342,LS7375QU,3.0,B,3.0
22343,35HQIEY2,3.0,A,4.0
22344,35HQIEY2,1.0,P,0.0
22345,35HQIEY2,4.0,B+,3.3
22346,35HQIEY2,3.0,A,4.0
22347,UVSDNVX9,4.0,B+,3.3
22348,Z4IGPRX3,3.0,W,0.0
22349,Z4IGPRX3,3.0,F,0.0
22350,Z4IGPRX3,4.0,F,0.0
22351,57BH4XBG,3.0,F,0.0
22352,57BH4XBG,3.0,B,3.0
22353,57BH4XBG,3.0,F,0.0
22354,EPCJABPI,11.0,P,0.0
22355,EPCJABPI,1.0,P#,0.0
22356,AN5N9YH3,3.0,W,0.0
22357,AN5N9YH3,3.0,B,3.0
22358,RJ56FPT7,3.0,A,4.0
22359,RJ56FPT7,3.0,A,4.0
22360,RJ56FPT7,3.0,A,4.0
22361,RJ56FPT7,5.0,A,4.0
22362,RQRXGCSC,3.0,C,2.0
22363,8TVIB1FN,1.0,A,4.0
22364,8TVIB1FN,5.0,A-,3.7
22365,8TVIB1FN,3.0,A,4.0
22366,FOO0XFOF,5.0,C,2.0
22367,FOO0XFOF,5.0,F,0.0
22368,FOO0XFOF,4.0,C+,2.3
22369,4YTQQJ8L,3.0,B,3.0
22370,4YTQQJ8L,3.0,W,0.0
22371,4YTQQJ8L,3.0,W,0.0
22372,H3RNN00D,3.0,B,3.0
22373,H3RNN00D,4.0,C+,2.3
22374,8FDCJNS2,3.0,C,2.0
22375,8FDCJNS2,3.0,A,4.0
22376,8FDCJNS2,3.0,A,4.0
22377,8FDCJNS2,3.0,A,4.0
22378,HINM6XVN,3.0,F,0.0
22379,HINM6XVN,4.0,W,0.0
22380,HINM6XVN,3.0,F,0.0
22381,LV59O03V,4.0,A-,3.7
22382,LV59O03V,3.0,A,4.0
22383,TMDN6Z1T,4.0,W,0.0
22384,TMDN6Z1T,5.0,F,0.0
22385,TMDN6Z1T,5.0,A,4.0
22386,TUSXQOEH,3.0,B,3.0
22387,TUSXQOEH,3.0,A,4.0
22388,TUSXQOEH,3.0,C+,2.3
22389,UQ3HW2AV,6.0,A,4.0
22390,UQ3HW2AV,3.0,C,2.0
22391,UQ3HW2AV,3.0,F,0.0
22392,5675LXGZ,3.0,B,3.0
22393,5675LXGZ,2.0,P#,0.0
22394,5675LXGZ,1.0,A,4.0
22395,5675LXGZ,3.0,A,4.0
22396,5675LXGZ,4.0,A,4.0
22397,05ISZN6X,3.0,C,2.0
22398,KUGA9NES,4.0,W,0.0
22399,KUGA9NES,3.0,W,0.0
22400,KUGA9NES,3.0,W,0.0
22401,KT1UWK46,4.0,A,4.0
22402,KT1UWK46,5.0,A,4.0
22403,KT1UWK46,5.0,A,4.0
22404,KT1UWK46,3.0,A-,3.7
22405,YUC9OD4G,5.0,F,0.0
22406,YUC9OD4G,3.0,C,2.0
22407,YUC9OD4G,4.0,F,0.0
22408,ZVI7LYIS,3.0,A-,3.7
22409,ZVI7LYIS,3.0,A,4.0
22410,ZVI7LYIS,3.0,A,4.0
22411,ZVI7LYIS,4.0,B-,2.7
22412,MUITQCF2,3.0,A,4.0
22413,MUITQCF2,3.0,A,4.0
22414,MUITQCF2,3.0,B,3.0
22415,MUITQCF2,3.0,A,4.0
22416,QUFDUAVQ,3.0,B,3.0
22417,QUFDUAVQ,3.0,C,2.0
22418,QUFDUAVQ,3.0,C,2.0
22419,QUFDUAVQ,3.0,A,4.0
22420,QUFDUAVQ,3.0,B,3.0
22421,YO06YIPT,3.0,A-,3.7
22422,YO06YIPT,4.0,C+,2.3
22423,YO06YIPT,3.0,W,0.0
22424,YO06YIPT,5.0,F,0.0
22425,YO06YIPT,1.0,W,0.0
